source,chunk_id,content
Macro_FCCircularText.wikitext,14,"ver 0.16c 2020/07/24 : modify text proposed by Kunda1 Please review FCVerticalText Macro

ver 0.16b 2020/07/24 : correct __title__ to __Title__ in 0.18 FC test (see Please review FCVerticalText Macro)

ver 0.16 2020/06/07 : little bug in Linux with the path, impost PolicePath = ""/usr/share/fonts/"" (stay on path /xx/xx/xx/xx/xx/xx/ on entry) 

ver 0.15 2020/06/01 : For PySide2 Qt5 adding matplotlib fonts in comboView, config on parameter

ver 0.14-4 2020/04/25 : corrected for ""DisplayMode = u""Flat Lines"" :

ver 0.14-3 2020/04/25 : adapted for :
```start_code
OS: Windows 10 (10.0)
Word size of OS: 64-bit
Word size of FreeCAD: 64-bit
Version: 0.19.20655 (Git)
Build type: Release
Branch: master
Hash: e8e67e8c5ebbc9f9ed9ea67aba5b891969595ece
Python version: 3.6.8
Qt version: 5.12.1
Coin version: 4.0.0a
OCC version: 7.3.0
end_code```"
Macro_FCCircularText.wikitext,15,"ver 0.14-2 2019/07/22 replace chr(176) (give error <FC 0.18) and replace with the wmayer code, see Fehler in Version 0.19 pre ??

        carDegrees = b' \xc2\xb0'.decode(""utf-8"")    #thanks wmayer	https://forum.freecadweb.org/viewtopic.php?f=13&t=36380&p=308476#p308357
        self.DS_InclinaisonX.setSuffix(carDegrees)
        self.DS_InclinaisonY.setSuffix(carDegrees)
        self.DS_InclinaisonZ.setSuffix(carDegrees)

ver 0.14-1 2019/06/11 replace ""°"" to chr(176)

ver 0.14 2019/04/27 compatible for Python 3.6.6 and Qt 5.6.2 (cause: unicode() )
```start_code
latest testing:

OS: Windows 10
Word size of OS: 64-bit
Word size of FreeCAD: 64-bit
Version: 0.19.16523 (Git)
Build type: Release
Branch: master
Hash: 9b3ec233c8b21e0df66fada487cd10f471d60cac
Python version: 3.6.6
Qt version: 5.6.2
Coin version: 4.0.0a
OCC version: 7.3.0
end_code```"
Macro_FCCircularText.wikitext,16,"ver 0.13 30/01/2018 add feature Pivot for rotate the  character on himself

ver 0.13 09/08/2016 replace the button ""New font"" to ""fontComboBox"" cause , with Windows 10 the window Font stay empty the files are hidden

ver 0.12 03/07/2016 optimize the code for accept the decimal number in determination angle
replace the line
```start_code
for angleTr in range(debut,rotation,((rotation-debut)/nombre)):
end_code```
to
```start_code
for angleTrFloat in range((debut*10000),(rotation*10000),int((round(((float(rotation)-float(debut))/float(nombre)),4)*10000)) ):    # pour 4 decimales
                angleTr = (float(angleTrFloat)/10000)
end_code```
ver 0.10 17/05/2015 adding lines 1365, 1366 only created more clock face ?? ()
```start_code
supp.MakeFace = True
            App.activeDocument().recompute()
end_code```
ver 0.9 11/05/2015 thank you NormandC for testing

replace"
Macro_FCCircularText.wikitext,17,"```start_code
self.DS_InclinaisonX.setSuffix("" X°"")
        self.DS_InclinaisonY.setSuffix("" Y°"")
        self.DS_InclinaisonZ.setSuffix("" Z°"")
end_code```
to
```start_code
self.DS_InclinaisonX.setSuffix(unicode("" X°""))
        self.DS_InclinaisonY.setSuffix(unicode("" Y°""))
        self.DS_InclinaisonZ.setSuffix(unicode("" Z°""))
end_code```
ver 0.8 10/05/2015 replace ""String=texte[ii2]"" to ""String=unicode(texte[ii2])"" line 1290. cause <span style=""color:#FF0000"">""TypeError: Property 'FontFile': type must be str or unicode, not QString""<span \>"
Macro_FCCircularText.wikitext,18,"```start_code
ver 0.8 10/05/2015 /_ # testing with OS :

 OS: Ubuntu 14.04.1 LTS                          # OS: Ubuntu 14.04.2 LTS
 Platform: 32-bit                                # Word size of OS: 32-bit
 Version: 0.14.2935 (Git)                        # Word size of FreeCAD: 32-bit
 Branch: master                                  # Version: 0.16.4928 (Git)
 Hash: eab159b6ee675012bf79de838c206a311e911d85  # Branch: master
 Python version: 2.7.6                           # Hash: d8f63bcfd10301f3d1e141cced4370f0782238d0
 Qt version: 4.8.6                               # Python version: 2.7.6
 Coin version: 4.0.0a                            # Qt version: 4.8.6
 SoQt version: 1.6.0a                            # Coin version: 4.0.0a
 OCC version: 6.7.0                              # OCC version: 6.8.0.oce-0.17
end_code```"
Macro_FCCircularText.wikitext,19,"```start_code
OS: Windows Vista                               # OS: Windows Vista
 Word size of OS: 32-bit                         # Word size of OS: 32-bit
 Word size of FreeCAD: 32-bit                    # Word size of FreeCAD: 32-bit
 Version: 0.15.4527 (Git)                        # Version: 0.15.4671 (Git)
 Branch: master                                  # Branch: releases/FreeCAD-0-15
 Hash: 0da2e4c45a9a259c26abd54c2a35393e1c15696f  # Hash: 244b3aef360841646cbfe80a1b225c8b39c8380c
 Python version: 2.7.8                           # Python version: 2.7.8
 Qt version: 4.8.6                               # Qt version: 4.8.6
 Coin version: 4.0.0a                            # Coin version: 4.0.0a
 OCC version: 6.7.1                              # OCC version: 6.8.0.oce-0.17
end_code```"
Macro_FCCircularText.wikitext,20,"ver 0.7 02/02/2015 suppression 2 str App.Console.PrintMessage(str(PolicePath)+""\n"") to App.Console.PrintMessage((PolicePath)+""\n"") that caused an error with the characters above 128 in the police path.
 ver 0.6 23/11/2014 corrected ""texte = unicode(self.textEdit.toPlainText())"" now accept ""'éèà@...""
 ver 0.5 19/11/2014 Gui 
 ver 0.4 10/10/2014 add variable ""rotation"" in the loop (for i in range(0,rotation,(rotation/nombre)): # 360 a parametrer)
 ver 0.4 27/08/2014 correction error of de radius (exterieur=0, debout=1)
 ver 0.3 26/08/2014 add creation text of flat curve
 ver 0.2 26/08/2014 add creation text of internal curve
 ver 0.1

(2537)

 Links 

To comment on the Extrude from curved surface of cylinder"
Macro_Recompute_Profiler.wikitext,0,"Description

This macro is to help you find, what features cause long delays in updates to the project. It performs a recompute, measuring the time it takes to recompute each feature.

Usage

This macro requires FreeCAD no less than 0.17.10644

Save the macro to a file.

1. Open your project

2. Right-click an object in model tree, pick ""Mark to recompute""

3. Run this macro.

A progress bar will appear. As each object is recomputed, a line is printed to Report View, containing the time and the label of the object. If any object fails to recompute, the macro will display an error message and terminate the process.

Macro

ToolBar Icon

RecomputeProfiler.FCMacro

Post-processing results

The output of the macro will be interleaved with general messages produced by recomputing features. It generally looks like this:"
Macro_Recompute_Profiler.wikitext,1,"```start_code
Recomputing... (time in seconds, label)
Sketcher::setUpSketch()-T:0
Sketcher::Solve()-DogLeg-T:0
	0.00999999046326	Sketch - master section
	0.0199999809265	Clone of Sketch - master section (2D)001
Sketcher::setUpSketch()-T:0
Sketcher::Solve()-DogLeg-T:0
	0.00999999046326	Sketch013
Sketcher::setUpSketch()-T:0
Sketcher::Solve()-DogLeg-T:0
	0.00999999046326	Sketch011
	0.0	Clone of Sketch - master section (2D)
Sketcher::setUpSketch()-T:0
Sketcher::Solve()-DogLeg-T:0
	0.0	Sketch008
	0.130000114441	LinearArray
Sketcher::setUpSketch()-T:0
Sketcher::Solve()-DogLeg-T:0
...
end_code```
The result lines have an easy signature to separate them off: they start with a tab. So, if you copy-paste the whole chunk to a spreadsheet program, generic messages will end up in column 1, while the results are in columns 2 and 3. So, you can sort by column 2, to get a nice table like that:"
Macro_Recompute_Profiler.wikitext,2,"```start_code
0.59100008	Slice
0.352999926	Populate LinearArray with Compound
0.160000086	CompoundFilter
0.138999939	Cut
0.130000114	LinearArray
0.108999968	Fusion
0.069999933	Moved CompoundFilter
0.067000151	Module - spokes
0.029999971	Sweep
0.019999981	Clone of Sketch - master section (2D)001
0.010999918	ArrayFilter003
...
end_code```
(For MS-Excel, pasting right after copying text from report view doesn't split it into columns, don't know why... pasting the text to Notepad and re-copying it from Notepad and pasting to excel helps.)

FreeCAD version 

This macro requires FreeCAD no less than 0.17.10644, which was the version where App.ActiveDocument.RecomputesFrozen became available. It might be functional with a bit older FreeCAD, but certainly won't work with v0.16.

This macro was created using this version of FreeCAD:"
Macro_Recompute_Profiler.wikitext,3,"```start_code
OS: Windows 10
Word size of OS: 64-bit
Word size of FreeCAD: 64-bit
Version: 0.17.10665 (Git)
Build type: Release
Branch: master
Hash: 47847513a85ff6615774ef628230f79e37471daf
Python version: 2.7.8
Qt version: 4.8.7
Coin version: 4.0.0a
OCC version: 7.0.0
end_code```"
Std_AddonMgr.wikitext,0,"Description

The Std AddonMgr command opens the Addon manager. With the Addon manager you can install and manage external workbenches, macros, and preference packs provided by the FreeCAD community. By default the available addons are taken from two repositories, FreeCAD-addons and from the Macros recipes page of this wiki. If git is installed on your system, additional macros will be loaded from FreeCAD-macros. Custom repositories can be added in the Addon manager preferences.

As of May 2025, the Addon manager can now be used to install and update a self-updating version of itself by installing the ""Addon Manager"" addon. It is compatible with FreeCAD 0.21 and later.

Usage"
Std_AddonMgr.wikitext,1,"As of May 2025, the Addon manager can now be used to install and update a self-updating version of itself by installing the ""Addon Manager"" addon. It is compatible with FreeCAD 0.21 and later.

Usage

 Select the Tools →  Addon manager option from the menu.
 If you are using the Addon manager for the first time, a dialog box will open warning you that the addons in the Addon manager are not officially part of FreeCAD. It also presents several options related to the Addon manager's data usage. Adjust those options to your liking and press the OK button to confirm and continue.
 The Addon manager dialog box opens. For more information see Options.
 If you have installed or updated a workbench a new dialog box will open informing you that you have to restart FreeCAD for the changes to take effect.

Options"
